"RELIANCE","Nifty"
-0.002646805109696755,-0.0020308385618384604
-0.010953592868628488,-0.029963988504258552
-0.04538444419021197,-0.0031067936898908277
0.021767695410495322,0.01635372426868786
-0.01433922262509441,0.006059844238869928
0.02167322711575161,0.004647232784114913
-0.011623742584262277,-0.0028354690616365233
-0.008408766574349223,-0.002632790921100008
-0.009725434185676032,0.02616723439938259
0.03509192190589458,0.0023132877445660644
0.0063060570801424945,0.0043341857742917505
0.011440650854849686,0.01694591211193803
0.02660148856264734,0.003898568531710234
0.004097237698372135,0.003654320522366598
-0.025365290179221817,0.008468876513875734
0.0035643704095914613,0.00847711466279042
0.002424125183333799,0.00042644127714500427
0.02002138625898007,0.0042684007529854694
0.02486635001376856,-0.01602363896242265
-0.015224916506450628,-0.0013054977908195536
-0.007866713623185058,-0.00464348377752478
0.03254217011930848,-0.003751433010892481
-0.00938563264031589,-0.001375563090404897
-0.005490840872584144,-0.005814064862914957
-0.014939970124720921,-0.015552409815521176
-0.01450710819264998,0.0045975356157835654
-0.016393410421991838,0.007220854166756976
0.02120188543056012,0.009753739270961043
0.009381570733549442,0.010784555802697318
0.009184447681030824,0.00043718232922614075
-0.016021978182932013,0.0067825665516733375
-0.0012737052096833679,0.0029540987422683684
0.0004435834685391084,-0.006936269417846763
-0.03209343651592143,-0.008903438856326518
-0.024796847012738234,0.0008166138973679614
-0.011744635937432123,0.000587803292570309
0.002020357074467137,-0.0095127196099118
-0.0013639701132012406,0.018511375396621055
0.016092642049854416,0.012680098134219477
0.010168929864319465,0.004410081781896336
0.04229098033206738,-0.008181143142976327
-0.014376222752733009,0.001692278452961834
-0.0032662058822859486,-0.020251181785124892
-0.01728911694406587,-0.005104655836925736
-0.012073820162820591,-0.0013888361833120995
-0.0037245911856277386,0.008741406938594614
0.009171035432330032,-0.014613719234275296
-0.015860206039943463,-0.0016882552108930973
-0.009410645410367924,0.010442238339086678
0.01751574309768324,-0.004287301231876134
0.013771378549374796,-0.0059003669962763225
-0.01439004684859078,-0.0073830435643865095
-0.002394459209958756,-0.002333477124643905
-0.014225490627394479,-0.0009297495744854571
0.007126323231736255,-0.0014222709629174983
-0.003596841137528994,-0.0221139187781
-0.018463900629397286,-0.0000899048764224083
-0.02122256431878645,0.01809041730724437
-0.001170568790345544,-0.0001530568903414451
0.018809787880758,0.011217759981156518
0.012167077322045694,0.00857771332071617
-0.013635450000827096,0.00004612223951402989
0.009943453859255713,0.006246964564525103
0.039683233442036496,0.007332623144788592
0.033721979621213954,0.00023350808761768213
0.010334070445280043,0.006110279588982049
0.02006966356926571,-0.01441021111614224
0.0012466465744586167,-0.01156582778143993
0.005088437791824513,-0.018347709853590428
-0.0016157897384913805,-0.00832727030408772
-0.04445151254049003,0.006200972218077579
-0.010387986852637388,-0.0037249711464974445
0.003765250298301577,-0.011079600295360086
-0.003069076428152364,-0.011011130911170577
0.0021094242246248204,0.008741362792442713
-0.004096034473045555,-0.005533650087339235
-0.011538872594372675,-0.007069389241178434
-0.01756818971108466,0.018389072297255935
0.014529260865978116,-0.0008581892393319664
0.03316529854404479,-0.027363997974243243
0.0013468787083553999,-0.004903074595529251
-0.013338648767342372,0.01665572812826472
-0.010792323403599369,0.01632790087285601
0.04578308992591618,-0.023819081108675373
0.007024950282829093,0.013350641679427578
-0.03041469455014686,-0.0013660455389348633
0.018878781958021732,0.004638677694542836
-0.00779575465573791,0.013470839079329307
-0.004839412851776434,-0.0009553778371973114
0.020138491878302935,0.006885251750655042
0.004486492588247329,-0.00026711779894933663
0.014851099699773905,0.004506613822586324
-0.013313451261983926,-0.010485957826354059
0.00791751219706699,-0.0036916927212447916
-0.010344640108111104,-0.0005695887836233296
-0.011067622327345848,-0.0018716686741803124
0.000791270575052396,0.01378175153263604
-0.010730798709798742,-0.000029643154317469506
0.0013701455423948225,-0.023353592485681356
0.028791391790942,-0.012305070097009135
-0.003989936608602626,-0.000547036415826506
-0.0025594737017924827,-0.0019616767653562856
0.01824060305635322,-0.008694134263083547
-0.0054233925722105844,-0.0027038282807972467
-0.02456622265854814,0.012720668907886142
-0.0019763493122547694,-0.0195828755400476
0.025008321417688287,0.002203268379177302
-0.03162945998683748,0.003883300602608508
0.014478722185208215,0.004167746466569173
0.013373096543778043,0.005498738840636497
0.002439705343927984,0.010263830168687968
0.03014545281990098,0.006159334572503213
0.05127789889662449,0.015580570211586715
0.018080635447694386,0.003405944778791608
-0.004966695881647034,-0.0024697336986115753
0.0033275937830329156,0.004443375103890021
-0.0041205385974282605,-0.0020124304596331527
0.013775299516168663,-0.007481025274138531
-0.003832585459422656,0.006022745557451826
-0.009843128522818642,0.010103340503077082
0.00933548368919656,-0.0009640797331137152
0.005549457612326695,0.004736586359577347
0.005170755018329133,0.00439015171462842
-0.003610839896858367,-0.0013318922430641084
0.008290282068419903,-0.01736029555215228
-0.012111600192927034,-0.004125289314835068
-0.0066285039774772155,0.0038422055158737205
-0.009231289326688654,0.01185335753166997
0.01458375438868508,-0.0006561479190562965
0.005190626448202912,0.008244543975540444
-0.009136140551685035,0.009884089482085155
0.013379562664851527,0.00020908382743729047
0.012411521531817075,-0.0007432666411863853
-0.001953695687568079,-0.008601200486173095
0.002985219690909082,0.012198887691611706
-0.016540603834012665,-0.005061700932414368
0.042270400025499796,-0.00794547038922521
-0.004855382500781086,-0.018840446711441892
-0.019372388797267652,-0.0028704700394689632
-0.019218671780453545,0.00456396845388036
0.004874012359501269,0.005582056356499482
-0.014105508957162538,0.013185994273346446
0.0041666999962564205,0.0011954032319099058
0.001699797735986419,-0.0030608991632820456
0.0005988469667030144,0.005993941652052864
-0.014414653960372338,0.0024160033063777373
-0.0002530120171031479,-0.0028002981731799353
-0.008909154474341947,-0.0045536279313066015
0.005516024545469343,-0.007418833032368831
-0.015695573651648684,-0.013341379075136404
-0.0029930461130001705,0.0007664473528848139
-0.02391305767833893,0.019471412676546625
-0.010128404477517809,-0.004842373519467848
0.035999518431238546,-0.001268092464260794
-0.016805575540718307,0.0033780685944950458
-0.006942200399302227,-0.014408266524589562
0.011121575267325436,-0.00869484995969073
-0.04012136307381189,-0.05915098084513259
-0.009112705061426784,0.009181738378793745
-0.0863483697599804,-0.011274391209092361
0.022421873685435002,0.020162104638065954
0.006189795599524854,0.0066675471225543384
0.018455675973086533,-0.003830365005164931
0.003739291090072542,-0.02326467596710845
-0.018913415587746892,-0.008842977598256849
-0.018752213084631333,0.013735907736166904
0.011549735983701096,-0.021468770931867616
0.005061434716877683,-0.01257339957959947
-0.02102237070886697,0.017125760483082453
-0.003230075185676711,0.016954456215653745
0.01848299441966087,-0.0039009540861159927
0.029990486792895545,0.00015404360304868824
-0.008065895164437112,0.010649249236337534
-0.006978044533158154,-0.005481266728063782
0.0033683284439675874,0.008947363441922904
0.003646468860253814,0.010475810818458879
0.006401398887641434,-0.0006013360301345736
0.026187656068695976,-0.02069675646183673
-0.01932100266856183,0.004345903097798304
-0.03439241539607934,0.0028740693529217144
0.002889468417942562,-0.009252056300438414
-0.01528784675995598,0.006105880011974896
-0.0037021182080703543,0.013463733329775537
0.007791441607697836,0.00025160714371265207
0.025631798264250535,0.02117998026332083
0.0027832665770669922,0.004138299829661292
0.026945713194388446,0.0030050657182715892
0.011317596314230391,-0.0058759268931250835
0.01753815321214024,0.007423729605992479
-0.027030052634849817,-0.005629033530207324
-0.0019683076446855227,-0.0014612582711326968
0.0049585227505353005,-0.002926853232320899
0.0020745296857157215,0.008830905519977877
0.01046344161274189,0.00717041273916489
0.0008305306043045428,0.0044790896316135665
0.012282865749985558,-0.0016192547858630492
0.0532357279958631,-0.001204383570967761
-0.007057556380639428,0.005301937657224834
-0.0017770631210502167,-0.004207172507772362
0.000680749505205231,-0.003347163887719135
-0.013394172279863156,-0.007494345014479706
-0.0034999324336063005,-0.007275576853003581
-0.0027673000687941313,-0.005664646346349474
0.004322567786077689,-0.0018597039800940113
0.007120102211939135,0.0012297399314105412
0.0127677449784124,-0.002543203382345868
0.0077099125321838475,-0.010540782311950877
-0.016439253825627033,-0.00014460401005636587
-0.015452481984778466,-0.004915531342610652
0.016869506006853174,-0.016657834767500844
0.009292434770626686,-0.0027109275227670594
-0.040052124626207115,0.005713562175915474
0.011162287077346716,0.003964556479321757
0.0013396997534206507,-0.01349273722414323
-0.007010574529974084,0.014349853565563233
-0.01697663504820401,0.0017595620158744893
0.024945215669534546,-0.0009291362215197783
0.012944629648911108,-0.0022486099945854842
0.007287412383303392,0.006665267167220438
0.014626358480006015,0.007471066168200436
0.02164938322735116,-0.0009379927250294947
-0.009710317656537218,0.002476280142402585
-0.012205730189629223,-0.002960414875123619
-0.0012407297858452674,-0.008472731019268112
0.012475368705616325,-0.01045885455198181
-0.000766966727408763,-0.0021203048365810244
-0.012024099987790077,-0.00820301694747153
-0.013879506115917534,-0.011581883576552326
-0.01171156418718847,0.009300466995073847
-0.026570382429145015,-0.009481552438262469
0.03761329573191417,0.0052033203010796785
0.002735851960718496,0.006647028228073146
0.0022560546819873186,0.006492747683555075
0.021777900952369002,0.012056689827188504
0.0028179011241039028,-0.010504363264078215
0.0317274198084189,0.009340436124764389
-0.017628976987447434,-0.006171472891723509
0.0002015752168250856,0.01025546756334553
-0.004838179350497116,-0.0006229876719936056
0.0167122469304415,0.008154139534802306
-0.0032377018317324624,0.00047952316952909517
0.009844603912704834,-0.004124151898522594
0.004948562341332083,0.006344796327370573
-0.0107347041795458,-0.019512139672656068
0.010054684238702035,-0.0008535036728700931
0.0007392619190907732,-0.005607175987295942
-0.019746900695452478,-0.022309804288851615
0.009896468141538687,0.004366937601780198
0.02691144894134638,-0.004933334146767779
-0.018358889405655523,-0.007079766561497533
0.01233660927803347,0.006937152757246082
0.025201014147371994,-0.0033851815999878685
-0.005848140006734916,-0.013135548583142975
0.030034927992831383,-0.011670091596395106
-0.014115324930894794,0.01144063365528498
0.010973554780001792,-0.01691978471599055
-0.05259491402267376,-0.004446390333827606
0.02630682778691906,0.020015720358270966
-0.03741857994743604,0.001845712216328285
-0.020257788561707228,0.0002151782872975076
0.020270282522170602,-0.0017612985109744061
-0.00019917959334610672,0.01870793974576278
-0.0045819163243498015,-0.001004767628419061
0.01756141658220295,-0.013287592878317099
0.018192545165624577,-0.012574525347161839
-0.004925600447598305,0.005732320372436472
-0.028292832120840536,0.011493800378173945
-0.019727193714922934,-0.013599777899510175
-0.008508289230397547,-0.012054527056753143
-0.0022095829336066606,-0.011304156887409142
-0.01014531066834137,-0.033170737493480415
-0.003693759141384043,0.000659384482627847
0.005378656713735405,0.026070949500593018
-0.039578410637208086,-0.016012982343513327
-0.01946884608912376,0.00854115489660559
0.04434383821115296,0.011718420009271747
-0.01711109552239168,0.0026419160844022667
0.023695610586308365,0.003300600492320445
-0.01312198787220248,-0.01727820021552813
0.004520902138353762,-0.012778532043773945
0.019007797646836178,-0.006853134578146838
-0.013145564782666866,0.00848562550833627
0.0031590220052313,-0.006074212454212504
-0.008975008122239843,0.03366943224472979
0.006620030285293405,0.020291361056286178
0.017151638281914745,0.014486656476968274
0.015155408360487342,0.0013042431205768333
0.020584926591894582,-0.0000067188574137201234
0.011333001719335422,0.0062121760265285726
-0.006368083214252183,-0.006060955439853136
0.020468934373861616,0.0032126384476451587
0.01431366752991706,0.003801470567856101
-0.02875126294308247,-0.010366427060189039
0.0027181155944062774,0.005113516540073921
0.0051749034303674585,0.0018402807134521955
0.0007355909581751944,0.012219591933873408
0.0012248339438453828,0.013137204456995545
0.015238515501541068,0.0013823411753253218
0.011023624756575189,0.00020740359827417615
0.009832655664824167,-0.01314065988466275
0.010170587858979226,-0.0023768693473581034
-0.017798311421627234,0.01819141700671322
-0.008550331650238574,0.00041365535724182534
0.015533115169713065,-0.003275883557458525
0.010422287468115616,0.005931505844853027
-0.0017670068220879847,-0.020054597864443715
-0.010285081450563149,0.0014664749992157138
0.0005800033831016186,-0.008917360263988159
-0.007825778259423105,0.001159485555976693
0.006621581377920885,0.01538009635759225
0.003385754985135614,0.004894842333823655
-0.0008676866614165315,0.01835528786938803
0.0038115109498038312,0.008184244012008537
0.00682494791411318,0.000006292720984063887
0.017806017343150293,-0.00034115985975556384
-0.0012194332118467726,-0.0016114660946576285
-0.025780721134345867,-0.005601762319742718
0.00371148791902287,0.013698206844151316
-0.0021130934928448503,0.002166364239581508
-0.021223269623226456,-0.016623003249295658
0.00004911149931022899,0.00032492975246100876
0.0024092918322256777,-0.0055924869538758306
-0.02226802613574735,-0.007545562041464174
-0.014046386151072355,-0.005221401187556519
0.004324839948206103,0.0037565701555860313
-0.01129749243233728,-0.00026498674940206204
0.0023570328703181537,0.01714624218899483
-0.0029137213733831948,0.0027650473286063818
-0.0064599388924180354,-0.004937968503626312
0.014603483649794977,0.006567816094887053
-0.0005596255176282038,-0.010822236983010889
-0.007276791007024618,0.005867010272040192
0.01783869334470508,0.0038164297299875965
-0.014756205445485877,-0.0026106641320533396
-0.0022491283120011523,-0.011022661712956024
-0.006967475477014227,-0.004329689778799671
0.0014444844527094793,-0.0024065950334483483
-0.019937164706105584,0.002302441899738898
-0.017872115776878333,0.024009988791500844
-0.004495909510866696,0.016981940750889133
0.011236633100707142,0.010781136859287752
0.011430662580947638,0.002678807876091663
-0.004573200345054076,-0.00224978932567098
0.029413378078570085,0.0024325800862253664
-0.006155709239065517,0.004767755190470214
-0.011200680321866585,0.0002250421229132562
-0.0044369766695543066,-0.002402442641649999
0.0027789639564119667,0.0079746363642525
0.0035555725001170197,0.000798360825302368
-0.005053930777586909,-0.008394751347686318
0.00026179003184109527,-0.004089644253626705
-0.0009947247819161674,-0.007276541565709557
0.017870268602333265,-0.00021576701832846302
0.005714935507140825,0.012054669875339074
0.004504870438555826,-0.008023982177439841
-0.00494337233055349,0.003617626754291724
0.008553102504351175,0.008359624411871543
-0.008429844729204014,-0.0022576450810221256
-0.0014339058598121554,-0.001970850646528203
0.015693927715864264,0.008136572328750247
-0.0031307362787644554,-0.021987932060813235
-0.006686206548716948,0.000754159796020671
-0.00005099837760217471,0.004095260133349452
-0.029578211719770188,0.00936900915762929
0.004414331884744333,0.010208434909800097
0.002249692111810854,0.00489874923833378
0.009500965797800603,0.005085111455243503
0.0023270773263332272,-0.004151385092104592
0.0044368378641083134,0.00023395005420852064
0.013611356050136435,-0.001763057281886852
0.006486268433067619,0.017385163471969063
-0.005236098725828374,0.006276575248392213
-0.009616414514802317,-0.00018187958473041228
0.014411326365226965,0.005340689007570867
0.010982345811806028,-0.002755354232341014
0.005331915321711387,-0.0038284349758917397
-0.003816593592439887,0.002332860430511516
0.007264288784909711,0.004373522445531432
-0.005878251591585758,-0.006508402849079252
0.011478228242387305,0.003654550173197468
0.005109029261746284,0.011058187824152714
-0.016275591579928625,-0.00521095666944769
0.008446405953773297,0.0029275331733146937
0.00778439511372163,0.005861324675939357
0.0012711822507653278,-0.0032078055947200824
-0.010692940746159472,-0.00022575620767487868
0.013078644587365029,-0.001580424394947531
-0.011155998649947409,-0.009051569479042407
-0.005320768163375423,0.0007314347573089042
0.0032688915445467713,0.01544254985183607
-0.018611623698685374,0.0032475791308681904
-0.0009558571609365378,-0.0037995959851966467
0.02341390525803854,-0.01186301328032719
0.012792145390284398,0.00196501421328425
0.0014087816461838254,0.005865750912925489
-0.026244292806472575,-0.002140571985977696
0.010411939480069186,0.005704998940460019
0.021398357892349652,-0.0007320910846569374
-0.010523306135243273,-0.0043556517667147614
-0.011318209820257682,0.00039971698761896864
0.00468771293084265,0.002050390010159427
-0.003094147211968492,-0.0067164851288065985
-0.0030052726055605234,-0.002287003276696683
-0.0013836508330871157,0.004071179613286467
0.009946162587724733,0.015904758191865594
-0.007643297919170164,0.004786014726232414
0.01500932118519662,-0.0013145391345137933
0.028747934338535876,0.003988762906827475
0.00846388788397726,0.015136765147483229
-0.006001500726420431,-0.002801051660516668
-0.029056693824700938,0.0038741868080146374
-0.015400301883450667,-0.009583893325886687
0.006463660345682188,-0.017041355033657894
-0.002206087582448254,0.00126210478836603
0.015476878844973443,0.0018277675973067296
0.010789684575855633,0.00426646743020759
0.0018666198432931015,0.0032518531946984326
-0.0016721331679195486,-0.003689659706342021
0.0193826496425043,0.00014243552733140863
0.009905998640325544,0.010288054776023061
0.006368810843044404,-0.004048558402982818
-0.007575658830050021,-0.012285499419204147
-0.0018152720659058363,-0.0019086689142205743
0.015574779423177622,0.004450748674510391
0.012718693188384794,-0.017598369852894074
0.003989702853180973,0.0023163557107521277
0.002980499049501476,0.014742422584174512
-0.017874712080364192,0.003553493710236147
-0.016687455583152003,-0.002873732901862805
0.010490064091071442,-0.0039341932688122866
0.006459396679031835,-0.001372079644477075
0.005180049414914952,0.0012877341454543584
-0.0063390864627524005,-0.01555325636515763
0.01964388615689437,0.0011723284898410625
-0.0016204679136225522,-0.007339748483137026
-0.011406832120522436,0.018485046802068767
-0.03575495759289636,-0.0021665127683992607
0.0193917428014686,0.00465415387508778
-0.015775026267766584,-0.0007300027260003669
0.019280666526822036,0.001829092246872141
0.005781196623048519,-0.0020266954804876894
0.00018394778822304714,-0.008750107199874756
-0.021470519522489566,0
-0.000845537329763313,0.002640666260410319
-0.0023041515237659438,-0.0013602685806899746
-0.00640986712086418,-0.013012606868569773
-0.0050757609229069725,-0.0034120043457834814
0.005959809177527523,-0.006034236362420916
-0.0037443684464232097,0.007505534904402023
-0.025927638776214974,0.005472487635960138
0.00019531450086077411,-0.013056610840463235
-0.017969570907175447,0.01111835863377609
-0.004375746656045627,-0.026912611207225105
0.002347297228538106,-0.022642577343551074
0.0010961870036178339,0.00038847164676942804
0.005773458867282529,-0.0039018076110289455
-0.008560955956321467,-0.0007240263688284356
-0.016321342973481284,-0.017958657712940335
0.001166939871237498,0.00923177991137523
-0.008919975233013116,0.0038738863520997513
0.009971887963029766,-0.008439844976008543
0.00405063358357388,0.01868053543405934
0.010035329254904805,0.001552826159102025
0.007538971978200939,0.0018764842909221795
-0.021456896853073844,0.010114048376801781
0.00643141748706967,-0.00384213131497365
-0.007094686090672289,-0.012950308307977521
0.011199503546274298,0.005187490232423325
-0.007667609566419621,0.0017714780255266935
0.007777362530558451,-0.005047198872012176
-0.0030067501089458886,0.017871996283044464
-0.000904820683530588,0.0018067979539408642
0.011420248864479416,-0.011008587163736538
-0.006018614779589473,0.006241739023980519
0.020917728138699514,-0.004786009259927512
0.00872494931585663,-0.003525850608614729
-0.0017007141154903314,-0.0017354178313786048
0.012266403702437808,-0.004312342499689005
0.018945932327199096,-0.0027084461720646383
-0.006182114843969389,-0.002610622742730066
0.003988749589433531,-0.010196830410527049
0.00510823706178815,0.0008334150365737285
-0.004376430095033571,-0.00970478665122249
0.005057171411320227,0.015755710555432605
-0.009310981279164337,0.00024897763254638045
0.003749937475360551,0.008556475747707223
-0.00931637961808441,0.010143603584323833
0.016468724823190933,-0.0007696016455412999
-0.014088522183315782,0.001558774986246103
0.015004331283283769,-0.00021361652781592359
0.015908667714994877,0.010170295464257439
0.00249453678449756,-0.0036259035397340025
0.003962848339961093,-0.0009401004613551505
-0.020424021238194826,0.0063804621443762895
0.00960501235257752,0.011105709811347026
-0.0022741126163188206,0.003167988492696476
0.0025581682748572654,-0.0008148474927566129
0.011274023509387084,0.0014821045051102203
-0.0034866476916353105,-0.0017592009013699048
-0.0025320224680350127,0.0022624434389140274
0.006553983695141678,0.0021503634311513344
-0.012976930804091546,-0.010165855055049652
-0.032520375662058204,0.005048344239240397
-0.008355216957995012,0.010045856521480136
0.0011136532069403449,0.014977960537141241
-0.007642322909612166,0.004475313126616489
-0.009651088800216553,-0.0009836539852451903
0.011221655894004005,-0.008276643595609676
-0.009734347103741723,0.01811647641511354
0.007667402374503333,0.0020478188471506143
0.019217739335519096,0.0007671173827173987
0.0003826990397988479,0.006875638078155315
0.004257592848601016,-0.0037211469910548925
-0.0058591378010736,0.00008553539644850224
-0.009439347597167238,0.0010663168995421913
0.007739625449743317,0.0017257601983538123
-0.010320192540673043,0.0013077767517119328
-0.005577662752932757,-0.0014480326951427163
0.007413519945871354,-0.00768850147279539
-0.0025174449134006084,0.006109070089370626
-0.00029130307312319194,0.004978377192982392
0.01937181315261097,0.0065180179250015876
0.0014288363047633864,0.00322657597202665
0.015409390808235618,0.0021386510590334367
0.0074941467877332486,0.0014114203640833236
-0.00009298728442418872,-0.004787717993176415
0.011902550480188732,-0.0019221268138954813
0.1096306707359049,0.007455313180213886
-0.02049699735889179,-0.005147645375907286
0.04747418106412208,-0.0002472198657265024
-0.0006859949895256516,0.00740657725377002
-0.0028675860018640567,-0.0018463653660096254
0.0018225912107230381,-0.0025260799843858078
0.017626912152246932,0.00030256659446678454
0.03718558278176508,0.0008457270079534625
-0.0003063595674237341,0.017062996829978434
-0.010536813067795196,-0.0002421255639924551
-0.0034464343058391834,0.007584139604493891
-0.003963395908485308,0.0006936659345113193
0.006124957550811897,-0.0036244558388620874
0.011981307672823857,-0.00058613971185912
-0.005594043226106199,-0.009981889491859953
0.002350442070536546,0.006184587566954753
-0.01529959368553397,0.0023882323350213775
-0.01327282360171976,-0.00689501592007033
-0.003244338929883849,0.006146863397311586
0.010796273755236556,0.004724859454261998
0.010563096819235689,0.0032754648656701905
-0.027705444398204125,0
-0.0042761224035422485,0.006987285352227909
0.008749731149872746,0.0029553178667685357
0.011140707681485706,-0.0003454014090379354
0.03954668471239038,-0.0068722449009022
0.04069187232539055,-0.0018318178747383327
0.02935290690308022,0.006050221241765454
0.016607838360408647,-0.003632110533723131
-0.022176049543617817,-0.005720723085849098
-0.017950941342624073,-0.0012567207506513688
-0.006515423164012774,-0.0037365459858662927
-0.013371134104093256,-0.00018125905988664934
0.007976252345387033,0.003614037567968278
0.019819704932453844,-0.00186068903205536
-0.015554665498129908,0.010806610059281936
-0.0010217374110251052,0.0096170419805573
0.0005479224144779946,0.004862141050555213
0.024059009386066744,-0.0010371443517084862
0.01062382607474112,-0.0040783528850813445
0.010864933019957038,0.0010479307618022793
-0.011411200758463658,-0.00019858812071612064
-0.00490661996599875,0.005149318348561011
-0.010145526543393816,-0.007970232896039231
-0.017667624755507476,0.003096292053436825
-0.0003283154692610998,0.0003006000674912884
-0.008867975748801013,0.009708238277520936
-0.021871258215892513,0.001605198761920255
-0.005157048254209965,-0.0022817964751886545
0.006773034510889361,0.0047335891403128055
0.02161080854825828,0.00707747752691332
0.000331081446678938,0.0014192225814081841
-0.006693364206898559,-0.010109419730729922
-0.004702088282287645,-0.00016435783295424915
0.009076765292210721,0.0010977639316046082
-0.0023594523632910415,-0.005520049691415335
-0.01903034127020084,-0.002727485170549369
-0.0064037673114768715,0.015939255504019985
0.004018683042066381,0.008974958227082813
-0.01404680842557695,0.001021436191324737
-0.006012831850240187,0.00204576968007011
0.0036603682419928184,-0.00034285291955020024
0.026757394307870698,-0.0005353141223852637
0.014656235458787168,0.003889351454408298
0.001805589626274324,0.0022374899259336805
-0.01371962686523982,-0.0039223594106153
-0.009286314015575095,0.0027757167746371844
-0.002634970319924425,-0.001722947291086086
0.0034723419944435742,0.0021767861307626524
-0.012449586799835188,-0.005362874253355135
0.019957284591952968,-0.000987895638048834
-0.005451975989300066,0.0011710332721404399
0.0030037271417939597,-0.004169261694797579
-0.012165969347885422,0.0010440538735536466
-0.0038651710399928386,0.007248606485518772
0.0328299667905372,-0.0004193408350743225
0.019484259925639617,-0.0020614690008804288
0.0035045105936431283,-0.00037365150578169335
0.014724880427940405,-0.005716490654205666
0.0021997466335566215,-0.006637089771306139
0.0068326326343670345,-0.002118551440549825
0.007489466675341453,0.0013538373765310978
